validDate,nbmMaxT,nbmDeltaT,skyCover,windSpeed,sin(windDir),cos(windDir),6hrQPF,observedMaxT
JULY-15-2021,89,5,41,11,0.96976,0.22977,0,90
JULY-16-2021,88,4,39,9,0.98986,-0.11575,0,89
JULY-17-2021,89,5,42,8,0.96976,-0.22975,1,89
JULY-18-2021,90,5,26,9,0.93969,-0.34201,0,90
JULY-19-2021,90,5,33,9,0.79936,-0.59518,2,90
JULY-20-2021,91,5,46,7,0.64279,-0.76603,1,90
JULY-21-2021,92,6,42,7,0.39468,-0.91513,3,92
JULY-22-2021,92,6,37,5,0.90191,0.10026,0,94
JULY-23-2021,91,6,49,5,0.21426,-0.91187,70,91
JULY-24-2021,90,5,69,5,-0.50521,-0.64149,34,91
JULY-25-2021,89,6,58,7,0.39121,-0.90561,4,91
JULY-26-2021,90,4,46,7,0.44734,-0.89057,2,90
JULY-27-2021,91,5,44,6,0.11576,-0.98986,9,92
JULY-28-2021,93,7,42,4,-0.16160,-0.67988,13,92
JULY-29-2021,92,7,34,5,0.16666,-0.95533,18,92
JULY-30-2021,92,6,42,7,0.39468,-0.91513,7,93
JULY-31-2021,92,6,40,7,0.49493,-0.85724,0,92
AUGUST-1-2021,92,6,37,7,0.49493,-0.85724,12,92
AUGUST-2-2021,92,6,75,7,0.44734,-0.89057,21,91
AUGUST-3-2021,90,4,84,8,0.22977,-0.96976,36,89
AUGUST-4-2021,90,5,68,7,0.39121,-0.90561,1,91
AUGUST-5-2021,91,6,60,7,0.58868,-0.79160,17,92
AUGUST-6-2021,91,6,38,7,0.72495,-0.68386,1,91
AUGUST-7-2021,91,4,44,7,0.53602,-0.81616,1,90
AUGUST-8-2021,91,5,24,7,0.95472,-0.28588,0,91
AUGUST-9-2021,91,5,32,8,0.98986,-0.11575,0,91
AUGUST-10-2021,91,5,37,9,0.98480,-0.05787,0,92
AUGUST-11-2021,91,5,35,9,0.99493,0.05788,1,92
AUGUST-12-2021,91,6,36,10,0.93016,0.33856,3,92
AUGUST-13-2021,90,4,55,12,0.89057,0.44734,28,90
AUGUST-14-2021,85,-1,88,13,0.89057,-0.44733,65,88
AUGUST-15-2021,89,3,76,10,0.91513,-0.39467,32,87
AUGUST-16-2021,91,6,48,8,0.68387,-0.72494,1,91
AUGUST-17-2021,91,5,40,9,0.89057,-0.44733,1,92
AUGUST-18-2021,92,5,18,10,0.91513,-0.39467,0,92
AUGUST-19-2021,92,7,15,8,0.98986,-0.11575,0,92
AUGUST-20-2021,92,9,28,6,0.93523,-0.28066,0,92
AUGUST-21-2021,92,8,22,8,0.59519,-0.79936,0,91
AUGUST-22-2021,92,7,40,9,0.87228,-0.43880,0,92
AUGUST-23-2021,92,6,72,9,0.71720,-0.67735,0,92
AUGUST-24-2021,92,6,35,10,0.79936,-0.59518,0,91
AUGUST-25-2021,91,6,26,13,0.96976,0.22977,10,91
AUGUST-26-2021,90,6,40,11,0.98986,-0.11575,6,90
AUGUST-27-2021,89,4,59,11,0.98480,-0.17363,1,91
AUGUST-28-2021,90,5,64,12,0.86602,-0.49999,1,91
AUGUST-29-2021,91,5,49,8,0.89057,-0.44733,1,91
AUGUST-30-2021,91,8,34,6,0.93017,-0.33854,1,90
AUGUST-31-2021,92,9,37,5,0.38093,-0.87734,7,94
SEPTEMBER-1-2021,93,12,31,6,-0.65802,-0.69416,7,96
SEPTEMBER-2-2021,92,9,48,7,-0.79936,-0.59519,4,90
SEPTEMBER-3-2021,91,8,68,7,-0.86082,-0.36935,6,86
SEPTEMBER-4-2021,91,9,46,5,-0.50293,-0.53778,33,92
SEPTEMBER-5-2021,92,10,41,4,-0.61694,-0.55788,22,94
SEPTEMBER-6-2021,92,10,26,4,-0.02733,-0.41220,26,95
SEPTEMBER-7-2021,91,9,34,4,0.75534,0.07441,21,91
SEPTEMBER-8-2021,91,8,47,6,0.26186,-0.79936,35,91
SEPTEMBER-9-2021,93,10,36,6,-0.27214,-0.91694,88,93
SEPTEMBER-10-2021,92,9,34,4,0.11907,-0.32200,63,91
SEPTEMBER-11-2021,92,8,31,8,0.98986,-0.11575,0,91
SEPTEMBER-12-2021,91,5,33,11,0.98480,0.17365,1,90
SEPTEMBER-13-2021,90,5,58,10,0.99493,-0.05787,1,90
SEPTEMBER-14-2021,90,6,47,8,0.93968,-0.11399,10,89
SEPTEMBER-15-2021,90,7,45,6,0.65653,-0.62645,14,90
SEPTEMBER-16-2021,90,8,44,7,0.28243,-0.94520,10,87
SEPTEMBER-17-2021,91,8,43,6,0.22977,-0.96976,17,91
SEPTEMBER-18-2021,91,9,41,4,0.90561,0.05788,8,92
SEPTEMBER-19-2021,90,9,42,6,0.41348,-0.05612,10,91
SEPTEMBER-20-2021,89,7,51,7,0.97483,-0.17188,3,89
SEPTEMBER-21-2021,89,5,68,7,0.93523,-0.05265,3,88
SEPTEMBER-22-2021,89,6,53,5,0.36083,-0.65802,23,88
SEPTEMBER-23-2021,90,9,47,5,-0.21425,-0.91188,76,88
SEPTEMBER-24-2021,90,9,39,4,0.64149,0.48465,15,89
SEPTEMBER-25-2021,89,7,49,4,0.60190,0.38599,88,91
SEPTEMBER-26-2021,88,7,38,10,0.67735,0.71720,0,89
SEPTEMBER-27-2021,88,8,20,10,0.62469,0.74175,0,89
SEPTEMBER-28-2021,88,8,25,9,0.74401,0.62200,0,88
SEPTEMBER-29-2021,88,9,33,8,0.74401,0.62200,0,89
SEPTEMBER-30-2021,88,7,28,10,0.89057,0.44734,7,89
OCTOBER-1-2021,88,7,27,12,0.95472,0.28590,0,83
OCTOBER-2-2021,88,5,29,12,0.96976,0.22977,7,87
OCTOBER-3-2021,88,8,32,10,0.93968,0.34203,0,87
OCTOBER-4-2021,89,8,29,7,0.96976,0.22977,0,88
OCTOBER-5-2021,89,8,26,7,0.98480,-0.17363,0,88
OCTOBER-6-2021,89,7,41,8,0.95472,-0.28588,0,89
OCTOBER-7-2021,90,6,39,9,0.95472,-0.28588,0,90
OCTOBER-8-2021,89,6,65,7,0.93969,-0.34201,0,89
OCTOBER-9-2021,88,6,65,3,-0.95027,-0.22455,70,90
OCTOBER-10-2021,87,8,32,4,0.64149,0.48465,20,89
OCTOBER-11-2021,88,9,37,5,0.38093,-0.87734,33,85
OCTOBER-12-2021,88,8,38,5,0.91694,-0.27213,5,87
OCTOBER-13-2021,88,7,29,7,0.95027,0.22455,2,88
OCTOBER-14-2021,88,7,33,7,0.83269,0.54759,0,89
OCTOBER-15-2021,88,8,40,7,0.74401,0.62200,4,89
OCTOBER-16-2021,89,11,29,5,0.15637,0.69937,0,90
OCTOBER-17-2021,89,11,36,6,0.05265,0.93523,0,91
OCTOBER-18-2021,85,7,49,11,0.76604,0.64279,0,85
OCTOBER-19-2021,85,8,47,10,0.91512,0.39468,0,85
OCTOBER-20-2021,86,7,39,11,0.93016,0.33856,0,86
OCTOBER-21-2021,87,7,34,10,0.99493,0.05788,1,87
OCTOBER-22-2021,86,6,80,7,0.96976,0.22977,1,83
OCTOBER-23-2021,86,5,59,7,0.93016,0.33856,6,88
OCTOBER-24-2021,86,6,69,5,0.98986,-0.11575,9,86
OCTOBER-25-2021,88,6,73,7,-0.71068,-0.66960,17,88
OCTOBER-26-2021,90,9,27,7,-0.98986,0.11575,0,89
OCTOBER-27-2021,88,11,25,5,-0.96976,-0.00176,0,90
OCTOBER-28-2021,89,8,61,11,-0.49999,-0.86603,16,90
OCTOBER-29-2021,87,7,48,11,-0.93968,-0.34203,0,86
OCTOBER-30-2021,83,6,41,11,-0.96976,-0.22977,0,82
OCTOBER-31-2021,83,12,30,5,-0.54402,0.60893,0,84
NOVEMBER-1-2021,82,8,55,6,0.51321,0.78360,2,83
NOVEMBER-2-2021,83,8,59,6,0.69135,0.64656,0,78
NOVEMBER-3-2021,84,8,26,8,0.72495,0.68387,2,84
NOVEMBER-4-2021,84,7,69,5,0.98986,0.11576,6,83
NOVEMBER-5-2021,81,3,90,6,0.71068,-0.66959,42,79
NOVEMBER-6-2021,80,5,22,12,-0.98480,0.17363,0,76
NOVEMBER-7-2021,76,12,20,9,-0.76605,0.64277,0,76
NOVEMBER-8-2021,79,14,14,9,-0.28589,0.95472,0,77
NOVEMBER-9-2021,81,12,46,9,0.63627,0.75828,0,80
NOVEMBER-10-2021,83,11,53,7,0.88092,0.25534,22,83
NOVEMBER-11-2021,83,5,83,9,0.96976,-0.22975,4,82
NOVEMBER-12-2021,82,6,69,3,0.66160,0.39121,19,81
NOVEMBER-13-2021,84,8,65,3,-0.94520,0.16665,1,85
NOVEMBER-14-2021,81,9,57,5,-0.59519,0.79936,0,77
NOVEMBER-15-2021,79,13,45,9,0.33332,0.91068,0,78
NOVEMBER-16-2021,81,9,58,11,0.83269,0.54759,0,79
NOVEMBER-17-2021,82,7,67,12,0.98480,0.17365,0,81
NOVEMBER-18-2021,81,2,92,9,0.99493,-0.05787,42,81
NOVEMBER-19-2021,80,4,79,8,0.63627,0.75828,23,83
NOVEMBER-20-2021,81,3,87,10,0.86602,0.50000,51,81
NOVEMBER-21-2021,82,4,64,8,0.95979,0,21,83
NOVEMBER-22-2021,83,8,55,5,-0.83120,0.47988,28,84
NOVEMBER-23-2021,75,7,18,11,-0.17189,0.97482,0,73
NOVEMBER-24-2021,75,8,40,11,0.76604,0.64279,0,77
NOVEMBER-25-2021,78,7,45,8,0.89684,0.38615,0,77
NOVEMBER-26-2021,79,10,28,4,-0.54759,0.83269,0,80
NOVEMBER-27-2021,78,12,21,5,0.10878,0.95027,0,77
NOVEMBER-28-2021,79,13,32,3,-0.56934,0.19121,0,79
NOVEMBER-29-2021,75,11,16,7,-0.34202,0.93968,0,74
NOVEMBER-30-2021,77,14,12,6,0.43880,0.87228,0,78
DECEMBER-1-2021,79,13,39,5,0.94520,0.28243,0,80
DECEMBER-2-2021,81,14,21,6,-0.11401,0.96976,0,81
DECEMBER-3-2021,79,14,34,7,0.56857,0.75679,0,80
DECEMBER-4-2021,80,12,46,6,0.94520,0.16667,0,79
DECEMBER-5-2021,82,9,34,6,0.93017,-0.22278,0,83
DECEMBER-6-2021,83,9,57,6,0.71720,-0.67735,0,83
DECEMBER-7-2021,83,10,40,4,0.78067,0.31323,0,85
DECEMBER-8-2021,84,10,22,5,0.28243,-0.94520,0,84
DECEMBER-9-2021,83,11,24,4,0.67482,0.10372,0,85
DECEMBER-10-2021,83,10,34,6,0.98480,-0.05787,0,83
DECEMBER-11-2021,83,9,25,7,0.82392,-0.54252,0,83
DECEMBER-12-2021,84,11,31,6,0.76856,0.56935,0,84
DECEMBER-13-2021,83,9,25,9,0.83269,0.54759,0,84
DECEMBER-14-2021,82,8,38,9,0.79160,0.58868,0,82
DECEMBER-15-2021,80,5,48,12,0.96976,0.22977,4,82
DECEMBER-16-2021,82,7,38,12,0.99493,-0.05787,2,82
DECEMBER-17-2021,83,8,41,11,1.00000,0,0,83
DECEMBER-18-2021,83,6,70,10,0.91513,-0.39467,0,83
DECEMBER-19-2021,82,6,57,7,0.39468,-0.91513,5,85
DECEMBER-20-2021,82,9,50,5,0.40267,0.81323,0,83
DECEMBER-21-2021,81,6,80,11,-0.49492,-0.85725,40,79
DECEMBER-22-2021,74,8,23,8,-0.59519,0.79936,0,71
DECEMBER-23-2021,75,16,8,8,0.05612,0.97483,0,75
DECEMBER-24-2021,78,14,43,7,0.67482,0.55281,2,79
DECEMBER-25-2021,80,13,11,6,0.87735,-0.38092,0,80
DECEMBER-26-2021,81,13,19,3,0.33333,0.65653,0,83
DECEMBER-27-2021,81,12,13,4,0.48613,-0.05265,0,83
DECEMBER-28-2021,80,10,44,7,0.63627,-0.75827,0,79
DECEMBER-29-2021,82,10,30,8,0.50000,-0.86602,0,81
DECEMBER-30-2021,84,11,29,7,0.44734,-0.89057,0,83
DECEMBER-31-2021,83,11,27,5,0.75828,-0.63626,0,82
JANUARY-1-2022,83,9,30,10,0.44734,-0.89057,0,82
JANUARY-2-2022,84,10,21,10,0.11576,-0.98986,0,83
JANUARY-3-2022,81,4,56,9,-0.75535,0.50293,0,81
JANUARY-4-2022,78,12,42,8,0.60190,0.70919,2,78
JANUARY-5-2022,81,8,59,6,0.25711,-0.75550,7,81
JANUARY-6-2022,80,11,54,5,-0.96976,0.11399,0,80
JANUARY-7-2022,81,10,60,4,-0.56934,0.43523,15,83
JANUARY-8-2022,79,5,63,12,0.96976,0.22977,21,79
JANUARY-9-2022,80,6,56,12,1.00000,0,0,79
JANUARY-10-2022,81,6,68,4,0.87079,0.37111,22,82
JANUARY-11-2022,76,5,75,12,0.43880,0.87228,8,77
JANUARY-12-2022,75,5,53,10,0.83269,0.54759,9,76
JANUARY-13-2022,76,7,35,7,-0.53602,0.81615,0,77
JANUARY-14-2022,73,12,6,8,-0.64279,0.76603,0,72
JANUARY-15-2022,75,16,6,5,0.22801,-0.95979,0,75
JANUARY-16-2022,78,6,64,16,-0.36935,-0.86082,47,77
JANUARY-17-2022,72,9,39,10,-0.88181,0.44226,0,75
JANUARY-18-2022,69,13,10,6,0.21425,0.91188,0,71
JANUARY-19-2022,75,16,25,6,0.83269,-0.11906,0,75
JANUARY-20-2022,79,10,40,5,0.91513,-0.39467,10,81
JANUARY-21-2022,80,9,62,4,0.80816,0.11679,2,82
JANUARY-22-2022,79,7,73,4,-0.22977,0.96976,3,79
JANUARY-23-2022,74,9,47,7,-0.54759,0.83269,0,64
JANUARY-24-2022,67,16,15,5,-0.39121,0.90561,0,65
JANUARY-25-2022,74,18,60,5,0.44733,-0.31323,0,74
JANUARY-26-2022,79,8,60,8,-0.51321,-0.78361,14,82
JANUARY-27-2022,79,9,61,4,-0.64279,0.76603,0,82
JANUARY-28-2022,78,9,59,7,-0.95472,0.28588,0,75
JANUARY-29-2022,66,4,10,13,-0.68387,0.72494,0,66
JANUARY-30-2022,63,18,7,8,-0.17189,0.97482,0,63
JANUARY-31-2022,71,20,26,8,0.54402,0.71426,0,71
FEBRUARY-1-2022,74,11,74,11,0.98480,0.17365,0,75
FEBRUARY-2-2022,77,9,35,13,0.98986,-0.11575,0,78
FEBRUARY-3-2022,80,8,32,12,0.89057,-0.44733,0,80
FEBRUARY-4-2022,81,8,25,9,0.68387,-0.72494,0,81
FEBRUARY-5-2022,80,9,58,5,0.10878,0.95027,3,81
FEBRUARY-6-2022,81,9,42,5,0.89057,-0.44733,1,81
FEBRUARY-7-2022,81,10,32,5,-0.09225,-0.19999,4,82
FEBRUARY-8-2022,79,9,68,6,0.39120,0.90561,0,82
FEBRUARY-9-2022,73,5,84,7,-0.34202,0.93968,1,67
FEBRUARY-10-2022,77,14,29,8,0.28066,0.93523,0,79
FEBRUARY-11-2022,79,13,63,6,0.61693,0.73524,0,81
FEBRUARY-12-2022,82,12,23,5,0.61694,0.10879,0,83
FEBRUARY-13-2022,79,4,87,6,-0.95027,0.10878,49,75
FEBRUARY-14-2022,71,13,24,11,0.28066,0.93523,0,72
FEBRUARY-15-2022,75,9,83,14,0.95472,0.28590,0,77
FEBRUARY-16-2022,78,6,56,14,0.98986,0.11576,1,79
FEBRUARY-17-2022,82,7,31,12,0.86602,-0.49999,0,81
FEBRUARY-18-2022,84,10,27,6,0.17189,-0.97482,0,84
FEBRUARY-19-2022,83,10,46,4,-0.16667,0.79936,2,85
FEBRUARY-20-2022,78,7,47,11,0.85724,0.49494,0,79
FEBRUARY-21-2022,80,8,40,10,0.95472,0.28590,0,80
FEBRUARY-22-2022,81,9,35,12,0.98986,-0.11575,0,82
FEBRUARY-23-2022,82,8,19,9,1.00000,0,0,83
FEBRUARY-24-2022,82,9,30,11,0.98480,-0.17363,0,82
FEBRUARY-25-2022,82,9,34,9,0.99493,-0.05787,0,82
FEBRUARY-26-2022,82,9,26,9,0.96976,0.22977,0,82
FEBRUARY-27-2022,83,10,27,7,0.83896,-0.48639,0,84
FEBRUARY-28-2022,83,12,22,5,-0.47467,-0.09897,0,85
MARCH-1-2022,81,12,27,6,0.08867,0.73095,0,82
MARCH-2-2022,80,10,34,8,0.88180,0.44228,0,79
MARCH-3-2022,81,10,29,9,0.96976,0.22977,0,81
MARCH-4-2022,81,11,11,12,0.86602,0.50000,0,81
MARCH-5-2022,82,7,24,16,1.00000,0,0,81
MARCH-6-2022,83,6,29,14,0.98986,-0.11575,0,82
MARCH-7-2022,83,7,47,13,0.86602,-0.49999,0,83
MARCH-8-2022,84,8,27,11,0.54759,-0.83269,0,84
MARCH-9-2022,85,9,24,13,0.34202,-0.93969,0,84
MARCH-10-2022,86,9,41,11,0.28589,-0.95472,0,85
MARCH-11-2022,86,11,28,10,0.44734,-0.89057,0,86
MARCH-12-2022,89,10,50,16,-0.75027,-0.44506,5,90
MARCH-13-2022,74,16,45,13,0.62469,0.74175,0,74
MARCH-14-2022,79,8,40,13,0.93968,0.34203,0,77
MARCH-15-2022,83,7,47,10,0.98986,-0.11575,4,79
MARCH-16-2022,84,8,60,11,0.11576,-0.98986,8,85
MARCH-17-2022,84,9,55,6,-0.10878,-0.95027,8,85
MARCH-18-2022,85,9,27,9,0.76604,-0.64278,0,85
MARCH-19-2022,86,9,41,9,0.64279,-0.76603,0,85
MARCH-20-2022,85,10,51,5,0.68433,0.55628,11,87
MARCH-21-2022,80,7,36,14,0.91512,0.39468,0,79
MARCH-22-2022,82,7,36,14,0.95472,-0.28588,0,82
MARCH-23-2022,85,7,45,13,0.44734,-0.89057,4,85
MARCH-24-2022,86,7,67,12,0.11576,-0.98986,4,87
MARCH-25-2022,78,6,71,8,-0.39468,0.91512,0,80
MARCH-26-2022,80,14,11,7,-0.49493,0.85724,0,79
MARCH-27-2022,81,17,23,9,0.21426,0.92201,0,82
MARCH-28-2022,83,16,34,5,0.59865,0.32827,0,83
MARCH-29-2022,85,16,9,7,0.82826,0.23079,0,85
MARCH-30-2022,83,8,24,16,0.86602,-0.49999,0,83
MARCH-31-2022,85,7,35,15,0.34202,-0.93969,0,85
APRIL-1-2022,88,9,72,9,0.05788,-0.99492,38,88
APRIL-2-2022,87,10,32,8,0.05788,-0.95472,8,87
APRIL-3-2022,87,9,72,6,-0.65978,0.38092,13,87
APRIL-4-2022,83,5,71,7,0.81323,-0.40267,57,83
APRIL-5-2022,86,7,45,13,0.44734,-0.89057,0,86
APRIL-6-2022,89,8,40,12,0.17365,-0.98480,0,90
APRIL-7-2022,90,9,55,12,-0.53601,-0.81617,2,92
APRIL-8-2022,84,7,64,8,-0.69416,0.65802,0,82
APRIL-9-2022,82,14,44,12,-0.95472,0.28588,0,82
APRIL-10-2022,77,16,14,11,0.65802,0.69416,0,79
APRIL-11-2022,80,10,33,13,1.00000,0,0,80
APRIL-12-2022,82,8,36,13,0.98480,-0.17363,0,83
APRIL-13-2022,84,7,44,12,0.89057,-0.44733,0,84
APRIL-14-2022,85,7,45,10,0.68387,-0.72494,1,86
APRIL-15-2022,85,7,61,7,0.89057,-0.44733,5,83
APRIL-16-2022,85,8,29,10,0.83269,-0.54758,0,84
APRIL-17-2022,86,7,42,9,0.91513,-0.39467,0,86
APRIL-18-2022,87,8,39,6,0.97482,0.17189,18,88
APRIL-19-2022,85,10,26,13,0.43880,0.87228,0,88
APRIL-20-2022,80,6,48,16,0.83269,0.54759,0,83
APRIL-21-2022,82,6,45,15,0.89057,0.44734,0,83
APRIL-22-2022,82,5,56,17,0.83269,0.54759,8,83
APRIL-23-2022,83,6,33,15,0.95472,0.28590,0,85
APRIL-24-2022,84,7,21,13,0.99493,0.05788,0,84
APRIL-25-2022,84,6,28,12,0.99493,0.05788,0,85
APRIL-26-2022,84,7,26,9,0.99493,-0.05787,0,85
APRIL-27-2022,86,9,52,7,0.59519,-0.79936,0,85
APRIL-28-2022,85,8,57,5,0.48614,-0.70919,69,88
APRIL-29-2022,81,4,76,9,0.99493,-0.05787,9,84
APRIL-30-2022,82,5,67,8,0.91513,-0.39467,2,84
MAY-1-2022,84,7,32,10,0.99493,-0.05787,0,85
MAY-2-2022,85,6,33,11,0.98480,-0.17363,0,86
MAY-3-2022,86,6,56,10,0.95472,-0.28588,2,87
MAY-4-2022,87,8,47,7,0.79936,-0.59518,4,88
MAY-5-2022,88,9,31,6,0.21426,-0.58867,0,91
MAY-6-2022,90,11,29,7,-0.25534,-0.88092,0,93
MAY-7-2022,91,9,49,13,-0.90561,-0.39121,0,93
MAY-8-2022,91,11,35,10,-0.99493,-0.05788,3,94
MAY-9-2022,88,9,35,10,0.67735,0.71720,0,87
MAY-10-2022,85,8,24,12,0.59518,0.79936,0,85
MAY-11-2022,85,11,47,10,0.32826,0.90191,6,88
MAY-12-2022,84,11,43,6,0.61694,0.55788,14,84
MAY-13-2022,86,10,37,7,0.83269,-0.54758,19,86
MAY-14-2022,88,10,41,6,0.95979,-0.22800,0,89
MAY-15-2022,88,8,53,6,0.98986,-0.11575,66,89
MAY-16-2022,88,8,64,6,0.54759,-0.83269,56,89
MAY-17-2022,89,10,29,5,0.29643,-0.17317,1,89
MAY-18-2022,91,11,35,6,0.91513,-0.16665,0,91
MAY-19-2022,91,10,56,7,0.54253,-0.82391,0,90
MAY-20-2022,88,4,84,8,0.67482,-0.55280,17,91
MAY-21-2022,90,6,65,12,0.79936,-0.59518,0,88
MAY-22-2022,89,5,82,11,0.97483,-0.17188,0,89
MAY-23-2022,89,6,45,11,0.93969,-0.34201,0,88
MAY-24-2022,88,6,53,12,0.93017,-0.33854,0,88
MAY-25-2022,89,5,50,13,0.95472,-0.28588,0,88
MAY-26-2022,89,6,47,11,0.89057,-0.44733,0,88
MAY-27-2022,90,7,55,9,0.39468,-0.91513,0,89
MAY-28-2022,90,7,52,8,0.34202,-0.93969,53,89
MAY-29-2022,89,8,64,7,0.58361,-0.78283,35,89
MAY-30-2022,87,5,65,8,0.96976,-0.22975,7,88
MAY-31-2022,86,5,75,7,0.98480,-0.05787,36,86
JUNE-1-2022,87,7,46,7,0.93016,0.33856,11,92
JUNE-2-2022,87,8,48,7,0.58868,-0.79160,7,88
JUNE-3-2022,83,2,90,10,0.49493,-0.85724,163,78
JUNE-4-2022,86,5,85,15,-0.51321,-0.78361,33,86
JUNE-5-2022,91,10,38,8,-0.98480,-0.17365,8,89
JUNE-6-2022,91,8,54,6,-0.27214,-0.91694,10,87
JUNE-7-2022,88,6,70,7,-0.44733,-0.89058,76,87
JUNE-8-2022,89,9,57,5,-0.59389,-0.71591,16,88
JUNE-9-2022,91,8,58,5,-0.75678,-0.56857,38,91
JUNE-10-2022,89,7,57,6,-0.37063,-0.83896,45,89
JUNE-11-2022,89,7,56,7,0.17365,-0.98480,14,87
JUNE-12-2022,91,8,31,7,0.22977,-0.96976,1,92
JUNE-13-2022,91,6,36,7,0.95472,-0.28588,0,91
JUNE-14-2022,90,5,32,7,0.93523,-0.28066,0,90
JUNE-15-2022,90,6,46,7,0.91513,-0.16665,0,90
JUNE-16-2022,91,6,52,8,0.99493,-0.05787,0,91
JUNE-17-2022,91,6,39,8,0.73523,0.61694,1,90
JUNE-18-2022,92,8,21,5,0.82392,-0.11400,0,90
JUNE-19-2022,91,7,62,5,0,-0.62645,12,92
JUNE-20-2022,90,7,46,6,0.95027,0.10879,31,89
JUNE-21-2022,88,4,48,11,0.79160,0.58868,0,88
JUNE-22-2022,87,5,40,11,0.89057,0.44734,0,86
JUNE-23-2022,90,9,32,6,0.72495,-0.25534,0,89
JUNE-24-2022,92,10,28,6,-0.14133,-0.75550,0,91
JUNE-25-2022,92,8,44,5,0.09374,-0.44505,38,91
JUNE-26-2022,90,6,53,6,0.79161,-0.58867,8,90
JUNE-27-2022,90,5,31,8,0.72495,-0.68386,7,90
JUNE-28-2022,90,5,39,8,0.72495,-0.68386,3,90
JUNE-29-2022,90,6,40,6,0.86082,-0.36934,11,91
JUNE-30-2022,90,5,43,8,0.95472,-0.28588,8,91
JULY-1-2022,90,4,37,11,0.98480,-0.17363,3,90
JULY-2-2022,90,5,48,11,0.89057,-0.44733,0,90
JULY-3-2022,91,5,39,10,0.89057,-0.44733,0,91
JULY-4-2022,91,4,33,10,0.99493,0.05788,0,91
JULY-5-2022,90,4,45,9,1.00000,0,3,91
JULY-6-2022,90,4,38,9,0.76604,-0.64278,3,91
JULY-7-2022,90,5,27,10,0.89057,-0.44733,0,91
JULY-8-2022,91,6,42,11,0.91513,-0.39467,0,91
JULY-9-2022,91,5,23,10,0.54759,-0.83269,1,92
JULY-10-2022,92,6,38,8,0.17365,-0.98480,47,93
JULY-11-2022,92,7,34,9,0.28589,-0.95472,14,94
JULY-12-2022,93,8,24,9,0.44734,-0.89057,0,92
JULY-13-2022,92,6,40,8,0.54759,-0.83269,8,93
JULY-14-2022,91,6,31,10,0.54759,-0.83269,0,90
JULY-15-2022,90,5,34,10,0.98480,-0.17363,2,87
JULY-16-2022,89,4,62,10,0.79161,-0.58867,4,88
JULY-17-2022,89,5,62,10,0.39468,-0.91513,3,91
JULY-18-2022,91,6,38,10,0.50000,-0.86602,10,90
JULY-19-2022,92,7,19,9,0.76604,-0.64278,0,90
JULY-20-2022,92,7,12,9,0.93969,-0.34201,0,90
JULY-21-2022,92,7,11,10,0.85725,-0.49492,0,91
JULY-22-2022,91,6,38,10,0.79936,-0.59518,3,90
JULY-23-2022,91,6,26,11,0.95472,-0.28588,1,91
JULY-24-2022,90,6,51,11,0.98480,-0.17363,0,91
JULY-25-2022,90,6,39,11,0.98986,-0.11575,0,91
JULY-26-2022,89,4,49,12,0.81616,-0.53601,57,86
JULY-27-2022,91,7,40,11,0.76604,-0.64278,0,90
JULY-28-2022,91,8,19,11,0.99493,-0.05787,0,91
JULY-29-2022,90,6,23,12,0.98986,-0.11575,0,90
JULY-30-2022,90,6,38,12,0.98480,-0.17363,0,90
JULY-31-2022,91,6,28,12,0.98480,-0.17363,0,91
AUGUST-1-2022,91,6,38,10,0.88180,-0.44226,0,91
AUGUST-2-2022,91,7,28,8,0.96976,-0.22975,0,91
AUGUST-3-2022,90,8,23,9,0.98480,-0.17363,0,90
AUGUST-4-2022,90,6,30,11,0.89057,-0.44733,1,90
AUGUST-5-2022,90,6,32,11,0.93969,-0.34201,6,90
AUGUST-6-2022,90,6,32,12,0.99493,-0.05787,1,90
AUGUST-7-2022,90,5,52,10,0.99493,-0.05787,1,88
AUGUST-8-2022,90,7,58,10,0.93017,-0.33854,0,90
AUGUST-9-2022,91,5,38,12,0.81616,-0.53601,2,90
AUGUST-10-2022,91,7,38,11,0.91513,-0.39467,0,91
AUGUST-11-2022,91,6,32,10,0.98986,-0.11575,0,90
AUGUST-12-2022,91,7,33,9,0.93017,-0.33854,0,92
AUGUST-13-2022,91,9,36,7,0.62470,-0.74175,2,92
AUGUST-14-2022,90,8,57,6,-0.26691,-0.85725,32,92
AUGUST-15-2022,91,9,43,5,-0.62645,-0.56135,18,93
AUGUST-16-2022,92,10,42,7,-0.21426,-0.92200,37,93
AUGUST-17-2022,92,9,34,8,-0.79936,-0.59519,2,96
AUGUST-18-2022,93,9,34,6,-0.31322,-0.77054,27,96
AUGUST-19-2022,92,8,27,8,0.68387,-0.72494,0,94
AUGUST-20-2022,92,6,38,10,0.99493,0.05788,0,94
AUGUST-21-2022,92,6,32,11,0.99493,0.05788,0,93
AUGUST-22-2022,92,7,30,10,0.98986,-0.11575,0,93
AUGUST-23-2022,92,7,37,8,0.89057,-0.44733,1,93
AUGUST-24-2022,92,7,37,8,0.89057,-0.44733,2,93
AUGUST-25-2022,92,8,39,9,0.76604,-0.64278,1,93
AUGUST-26-2022,93,8,41,8,0.71068,-0.66959,2,93
AUGUST-27-2022,92,8,51,7,0.61694,-0.73523,56,91
AUGUST-28-2022,90,6,65,7,0.72495,-0.68386,21,91
AUGUST-29-2022,90,6,72,9,0.58868,-0.79160,43,90
AUGUST-30-2022,92,7,46,10,0.54759,-0.83269,1,92
